Epoch,Training Loss,Training Accuracy,Time [s],BPR Layer1,BPR Layer2,BPR Layer3,BPR Layer4,BPR Layer5,Test Loss,Test Accuracy,Seed
0,135.876,50.188
1,216.787,50.188,21.073,0.330,0.330,0.330,0.330,0.330,25.736,52.222
2,286.105,49.813,21.731,0.330,0.330,0.330,0.330,0.330,33.965,47.778
3,308.656,49.813,20.995,0.330,0.330,0.330,0.330,0.330,36.641,47.778
4,296.200,49.813,21.011,0.330,0.330,0.330,0.330,0.330,35.161,47.778
5,276.097,63.750,21.464,0.330,0.330,0.330,0.330,0.330,32.773,61.667
6,267.071,50.188,20.917,0.330,0.330,0.330,0.330,0.330,31.698,52.222
7,269.435,50.188,20.964,0.330,0.330,0.330,0.330,0.330,31.975,52.222
8,274.864,73.625,21.292,0.330,0.330,0.330,0.330,0.330,32.614,75.000
9,275.932,69.750,20.886,0.330,0.330,0.330,0.330,0.330,32.732,69.444
10,272.800,73.813,20.870,0.330,0.330,0.330,0.330,0.330,32.344,75.000
11,270.769,72.938,20.933,0.330,0.330,0.330,0.330,0.330,32.078,73.889
12,270.681,74.063,21.011,0.330,0.330,0.330,0.330,0.330,32.032,76.111
13,267.974,74.500,21.011,0.330,0.330,0.330,0.330,0.330,31.657,76.667
14,264.282,74.813,20.948,0.330,0.330,0.330,0.330,0.330,31.146,78.889
15,258.534,75.688,20.996,0.330,0.330,0.330,0.330,0.330,30.369,80.556
16,251.604,75.750,20.995,0.330,0.330,0.330,0.330,0.330,29.428,80.000
17,243.057,76.500,21.042,0.330,0.330,0.330,0.330,0.330,28.257,81.111
18,236.645,76.688,20.995,0.330,0.330,0.330,0.330,0.330,27.306,81.111
19,229.261,77.500,21.073,0.330,0.330,0.330,0.330,0.330,26.199,81.667
20,224.578,78.063,20.979,0.330,0.330,0.330,0.330,0.330,25.426,81.111
21,219.906,78.938,20.948,0.330,0.330,0.330,0.330,0.330,24.639,81.111
22,212.774,79.313,21.136,0.330,0.330,0.330,0.330,0.330,23.688,81.111
23,200.319,80.250,20.979,0.330,0.330,0.330,0.330,0.330,22.276,80.556
24,186.794,81.250,20.964,0.330,0.330,0.330,0.330,0.330,21.018,81.667
25,170.201,83.688,21.448,0.330,0.330,0.330,0.330,0.330,19.826,83.333
26,157.250,85.438,20.933,0.330,0.330,0.330,0.330,0.330,18.854,81.667
27,143.478,86.313,20.917,0.330,0.330,0.330,0.330,0.330,17.359,82.778
28,132.303,87.563,26.150,0.330,0.330,0.330,0.330,0.330,16.025,83.889
29,123.707,88.188,20.932,0.330,0.330,0.330,0.330,0.330,14.914,85.000
30,116.162,89.250,20.949,0.330,0.330,0.330,0.330,0.330,13.927,86.111
31,108.657,90.375,21.417,0.330,0.330,0.330,0.330,0.330,12.961,87.778
32,102.481,90.750,20.995,0.330,0.330,0.330,0.330,0.330,12.127,88.889
33,96.521,91.438,20.995,0.330,0.330,0.330,0.330,0.330,11.287,91.111
34,90.324,91.875,20.995,0.330,0.330,0.330,0.330,0.330,10.408,91.111
35,84.492,91.938,20.980,0.330,0.330,0.330,0.330,0.330,9.591,91.111
36,79.231,92.063,20.964,0.330,0.330,0.330,0.330,0.330,8.896,91.667
37,74.918,92.563,20.995,0.330,0.330,0.330,0.330,0.330,8.369,91.667
38,71.805,92.875,20.995,0.330,0.330,0.330,0.330,0.330,8.017,91.667
39,69.388,93.063,20.964,0.330,0.330,0.330,0.330,0.330,7.761,91.667
40,67.089,93.250,21.042,0.330,0.330,0.330,0.330,0.330,7.520,92.222
41,64.837,93.375,20.995,0.330,0.330,0.330,0.330,0.330,7.284,92.778
42,63.590,93.500,20.995,0.330,0.330,0.330,0.330,0.330,7.167,92.778
43,62.872,93.625,21.026,0.330,0.330,0.330,0.330,0.330,7.108,93.333
44,62.059,93.875,21.620,0.330,0.330,0.330,0.330,0.330,7.016,94.444
45,63.398,93.813,21.292,0.330,0.330,0.330,0.330,0.330,7.138,94.444
46,67.803,94.188,20.932,0.330,0.330,0.330,0.330,0.330,7.542,95.556
47,79.261,94.125,20.948,0.330,0.330,0.330,0.330,0.330,8.631,96.111
