Epoch,Training Loss,Training Accuracy,Time [s],BPR Layer1,BPR Layer2,BPR Layer3,BPR Layer4,BPR Layer5,Test Loss,Test Accuracy,Seed
0,262.167,50.188
1,276.086,58.313,21.698,0.787,0.645,0.296,0.000,0.002,32.774,55.000
2,281.835,49.813,21.620,0.786,0.643,0.295,0.000,0.002,33.453,47.778
3,278.452,50.250,21.354,0.769,0.643,0.294,0.000,0.002,33.046,48.889
4,273.504,63.250,21.120,0.735,0.639,0.292,0.000,0.002,32.450,67.778
5,269.156,51.563,20.542,0.690,0.621,0.288,0.000,0.002,31.922,57.222
6,268.951,57.125,20.371,0.631,0.595,0.282,0.000,0.002,31.881,60.556
7,268.266,65.563,18.964,0.560,0.564,0.273,0.000,0.002,31.774,70.000
8,262.509,61.563,18.058,0.496,0.534,0.260,0.000,0.002,31.060,66.667
9,261.005,68.875,17.199,0.416,0.493,0.248,0.000,0.001,30.851,70.556
10,256.907,71.313,16.137,0.342,0.449,0.243,0.000,0.001,30.320,73.333
11,257.636,75.188,20.629,0.287,0.418,0.234,0.000,0.001,30.344,78.333
12,258.673,76.250,17.695,0.252,0.398,0.229,0.000,0.001,30.341,81.667
13,261.297,76.313,18.171,0.231,0.376,0.226,0.000,0.001,30.584,80.556
14,256.087,76.875,16.649,0.208,0.365,0.218,0.000,0.001,29.874,81.667
15,251.952,76.938,16.794,0.200,0.360,0.207,0.000,0.001,29.333,81.667
16,243.995,77.875,16.911,0.188,0.356,0.194,0.000,0.001,28.290,81.667
17,238.207,78.000,17.660,0.176,0.353,0.183,0.000,0.000,27.511,81.667
18,234.303,78.250,16.344,0.164,0.353,0.171,0.000,0.000,26.923,81.667
19,221.941,78.250,16.032,0.157,0.351,0.161,0.000,0.000,25.336,80.556
20,219.361,78.313,16.141,0.152,0.343,0.146,0.000,0.000,24.909,81.667
21,215.756,78.313,15.314,0.152,0.343,0.134,0.000,0.000,24.295,81.111
22,217.593,78.688,15.844,0.152,0.343,0.130,0.000,0.000,24.364,81.667
23,213.969,78.750,15.711,0.152,0.343,0.126,0.000,0.000,23.780,81.111
24,211.969,78.938,16.102,0.152,0.343,0.119,0.000,0.000,23.420,81.667
25,207.961,79.063,15.483,0.150,0.343,0.113,0.000,0.000,22.814,81.667
26,207.684,79.188,16.286,0.147,0.343,0.108,0.000,0.000,22.670,81.667
27,206.507,79.375,16.299,0.147,0.343,0.103,0.000,0.000,22.440,81.667
28,203.519,79.625,16.036,0.147,0.343,0.100,0.000,0.000,22.009,81.667
29,204.343,79.750,16.522,0.146,0.343,0.096,0.000,0.000,22.036,81.667
30,200.212,80.250,15.724,0.144,0.343,0.093,0.000,0.000,21.497,81.667
31,200.239,80.563,16.338,0.144,0.343,0.089,0.000,0.000,21.462,81.667
32,197.246,80.688,16.506,0.144,0.343,0.086,0.000,0.000,21.077,81.667
33,196.369,80.938,13.715,0.144,0.343,0.083,0.000,0.000,20.949,81.667
34,194.191,81.250,15.835,0.144,0.343,0.080,0.000,0.000,20.685,81.667
35,192.363,81.500,15.699,0.144,0.343,0.077,0.000,0.000,20.470,82.222
36,192.638,81.750,15.812,0.144,0.343,0.075,0.000,0.000,20.508,82.222
37,190.309,81.875,15.674,0.144,0.343,0.074,0.000,0.000,20.256,82.222
38,190.070,82.188,18.175,0.144,0.343,0.071,0.000,0.000,20.243,82.222
39,186.158,82.500,16.637,0.144,0.343,0.068,0.000,0.000,19.824,82.222
40,184.043,82.750,15.022,0.144,0.343,0.065,0.000,0.000,19.613,82.222
41,181.785,82.813,15.830,0.144,0.343,0.063,0.000,0.000,19.394,82.222
42,182.020,83.125,15.396,0.144,0.343,0.060,0.000,0.000,19.450,82.222
43,180.830,83.438,15.880,0.144,0.343,0.059,0.000,0.000,19.353,82.222
44,179.966,83.563,25.181,0.144,0.343,0.057,0.000,0.000,19.297,82.222
45,178.671,83.750,16.428,0.144,0.343,0.056,0.000,0.000,19.205,82.222
46,177.670,83.938,16.004,0.144,0.343,0.053,0.000,0.000,19.149,82.222
47,174.981,84.313,18.954,0.144,0.343,0.050,0.000,0.000,18.913,82.778
48,174.035,84.688,17.424,0.144,0.343,0.048,0.000,0.000,18.867,82.778
49,171.379,85.063,18.080,0.144,0.343,0.045,0.000,0.000,18.623,82.778
50,170.818,85.313,15.978,0.144,0.343,0.042,0.000,0.000,18.608,83.333,1642166932

0,387.302,49.813
1,311.896,49.813,27.534,0.801,0.663,0.182,0.000,0.001,37.032,47.778
2,256.357,50.188,26.587,0.800,0.656,0.182,0.000,0.001,30.435,52.222
3,258.871,50.188,26.100,0.800,0.656,0.182,0.000,0.001,30.731,52.222
4,274.697,50.188,21.995,0.800,0.656,0.182,0.000,0.001,32.610,52.222
5,280.920,49.813,21.839,0.800,0.656,0.182,0.000,0.001,33.350,47.778
6,279.546,49.813,21.870,0.800,0.656,0.182,0.000,0.001,33.187,47.778
7,276.265,51.313,21.792,0.800,0.656,0.182,0.000,0.001,32.797,50.556
8,274.850,50.188,21.807,0.799,0.656,0.182,0.000,0.001,32.629,52.222
9,274.716,50.188,22.151,0.767,0.656,0.182,0.000,0.001,32.613,52.222
10,267.638,50.188,20.902,0.717,0.656,0.182,0.000,0.001,31.769,52.222
11,269.822,50.188,20.917,0.713,0.656,0.182,0.000,0.001,32.013,52.222
12,269.827,68.063,20.604,0.700,0.656,0.182,0.000,0.001,31.967,70.556
