Epoch,Training Loss,Training Accuracy,Time [s],BPR Layer1,BPR Layer2,BPR Layer3,BPR Layer4,BPR Layer5,Test Loss,Test Accuracy,Seed
0,193.816,50.188
1,247.673,50.188,25.088,0.818,0.715,0.445,0.000,0.012,29.404,52.222
2,284.151,49.813,25.150,0.817,0.715,0.445,0.000,0.012,33.734,47.778
3,292.432,49.813,25.088,0.817,0.715,0.445,0.000,0.012,34.717,47.778
4,286.058,49.813,25.135,0.817,0.715,0.445,0.000,0.012,33.958,47.778
5,273.927,53.250,25.916,0.817,0.715,0.445,0.000,0.012,32.514,57.222
6,268.038,50.188,25.212,0.815,0.715,0.445,0.000,0.012,31.808,52.222
7,269.325,51.125,24.791,0.790,0.715,0.445,0.000,0.012,31.951,54.444
8,270.997,65.875,24.229,0.746,0.714,0.445,0.000,0.012,32.129,70.556
9,267.833,67.250,23.401,0.684,0.689,0.445,0.000,0.012,31.714,69.444
10,263.865,70.125,22.339,0.604,0.643,0.445,0.000,0.012,31.190,71.667
11,263.685,74.500,21.151,0.505,0.590,0.445,0.000,0.012,31.111,77.222
12,262.035,75.313,20.136,0.420,0.543,0.440,0.000,0.012,30.833,80.556
13,258.687,75.750,19.262,0.353,0.508,0.432,0.000,0.012,30.344,80.000
14,251.473,76.438,18.589,0.304,0.477,0.421,0.000,0.012,29.390,81.111
15,239.947,77.438,18.136,0.267,0.446,0.404,0.000,0.012,27.914,82.222
16,240.741,77.750,17.761,0.240,0.421,0.391,0.000,0.010,27.853,81.667
17,250.262,76.875,17.715,0.225,0.406,0.387,0.000,0.009,28.813,80.000
18,241.121,77.688,17.262,0.207,0.383,0.375,0.000,0.009,27.580,81.111
19,232.668,78.063,17.043,0.188,0.369,0.369,0.000,0.008,26.449,81.667
20,225.766,78.438,17.027,0.169,0.352,0.360,0.000,0.007,25.490,81.667
21,218.458,78.688,16.606,0.155,0.334,0.349,0.000,0.006,24.442,80.556
22,215.914,78.938,16.574,0.149,0.321,0.339,0.000,0.005,23.954,81.111
23,210.040,79.125,16.434,0.142,0.310,0.328,0.000,0.004,23.096,81.111
24,208.600,79.188,16.340,0.136,0.295,0.317,0.000,0.004,22.793,81.111
25,204.358,79.500,16.278,0.131,0.287,0.308,0.000,0.004,22.186,81.667
26,200.780,79.938,16.199,0.128,0.278,0.298,0.000,0.003,21.659,81.667
27,200.274,80.000,16.184,0.126,0.276,0.293,0.000,0.003,21.503,81.667
28,199.675,80.438,16.074,0.121,0.273,0.288,0.000,0.003,21.343,81.667
29,199.519,80.688,15.996,0.120,0.264,0.283,0.000,0.003,21.246,81.667
30,197.347,80.813,16.043,0.120,0.256,0.281,0.000,0.003,20.926,81.667
31,197.630,81.063,16.012,0.120,0.255,0.275,0.000,0.003,20.908,81.667
32,196.167,81.250,16.028,0.117,0.253,0.269,0.000,0.003,20.706,81.667
33,194.265,81.625,15.965,0.115,0.247,0.264,0.000,0.003,20.467,82.222
34,191.979,81.750,15.919,0.115,0.246,0.259,0.000,0.003,20.204,82.222
35,191.337,81.813,15.902,0.112,0.246,0.254,0.000,0.003,20.133,82.222
36,190.558,82.250,15.856,0.109,0.241,0.251,0.000,0.002,20.050,82.222
37,189.913,82.750,15.856,0.109,0.239,0.250,0.000,0.002,19.991,82.222
38,188.876,82.875,15.903,0.109,0.239,0.246,0.000,0.002,19.896,82.222
39,187.716,83.000,15.856,0.108,0.239,0.241,0.000,0.002,19.797,82.222
40,184.568,83.000,15.793,0.106,0.235,0.236,0.000,0.002,19.484,82.222
41,184.021,83.188,15.747,0.105,0.234,0.234,0.000,0.002,19.488,82.222
42,184.179,83.438,15.762,0.105,0.234,0.231,0.000,0.002,19.570,82.222
43,185.210,83.688,15.777,0.105,0.233,0.225,0.000,0.002,19.739,82.222
44,184.322,83.875,15.872,0.105,0.231,0.218,0.000,0.002,19.699,82.222
45,182.055,84.125,15.778,0.105,0.231,0.213,0.000,0.002,19.503,82.222
46,182.903,84.125,15.762,0.105,0.231,0.207,0.000,0.002,19.653,82.778
47,177.381,84.438,15.762,0.104,0.226,0.204,0.000,0.002,19.105,82.778
48,177.696,84.750,15.715,0.104,0.226,0.202,0.000,0.002,19.200,82.778
49,173.812,84.813,15.778,0.104,0.226,0.197,0.000,0.002,18.816,82.778
50,175.418,85.000,15.778,0.104,0.226,0.193,0.000,0.002,19.047,82.778,1642159373

0,222.620,50.188
1,273.526,50.188,30.040,0.817,0.707,0.432,0.001,0.017,32.473,52.222
2,290.698,49.813,25.010,0.817,0.706,0.432,0.001,0.017,34.509,47.778
3,275.695,72.250,25.541,0.817,0.706,0.432,0.001,0.017,32.724,72.778
4,267.421,50.188,25.103,0.816,0.706,0.432,0.001,0.017,31.735,52.222
5,271.242,55.438,24.604,0.785,0.706,0.432,0.001,0.017,32.174,60.556
6,270.566,68.938,24.026,0.724,0.698,0.432,0.001,0.017,32.054,72.222
7,270.406,74.375,23.042,0.648,0.661,0.432,0.001,0.017,31.977,80.556
8,274.532,70.250,21.885,0.563,0.622,0.432,0.001,0.017,32.399,68.889
9,268.289,74.438,21.026,0.494,0.593,0.432,0.001,0.017,31.544,76.667
10,252.938,76.250,20.245,0.433,0.568,0.429,0.001,0.016,29.645,80.000
11,254.409,75.625,19.355,0.363,0.535,0.408,0.001,0.014,29.843,78.333
12,238.223,77.875,18.699,0.306,0.506,0.387,0.001,0.012,27.750,81.111
13,230.832,78.188,18.215,0.271,0.490,0.369,0.001,0.011,26.653,81.111
14,233.116,78.250,17.746,0.235,0.470,0.356,0.001,0.009,26.786,81.111
15,218.925,79.125,17.230,0.195,0.440,0.342,0.001,0.008,24.832,81.667
16,219.588,79.188,16.949,0.172,0.422,0.327,0.001,0.007,24.711,81.667
17,216.551,79.500,16.808,0.160,0.410,0.313,0.001,0.006,24.105,81.667
18,213.152,79.875,16.621,0.145,0.403,0.298,0.001,0.005,23.470,81.667
19,209.575,80.063,16.277,0.125,0.384,0.285,0.001,0.005,22.875,82.222
20,203.459,80.500,16.090,0.113,0.369,0.275,0.001,0.004,21.984,81.667
21,202.886,80.875,15.965,0.102,0.350,0.264,0.001,0.004,21.796,82.222
22,197.888,81.188,15.793,0.094,0.334,0.252,0.001,0.004,21.120,81.667
23,195.804,81.375,15.902,0.092,0.330,0.242,0.000,0.003,20.803,81.667
24,192.547,81.625,15.699,0.088,0.323,0.234,0.000,0.003,20.370,82.222
25,191.138,81.813,15.762,0.085,0.322,0.229,0.000,0.003,20.164,82.222
26,190.470,81.938,15.699,0.080,0.313,0.225,0.000,0.003,20.058,82.222
27,189.171,82.250,15.590,0.075,0.306,0.221,0.000,0.003,19.896,82.222
28,187.852,82.625,15.527,0.071,0.300,0.217,0.000,0.003,19.742,82.222
29,185.952,82.938,15.699,0.070,0.300,0.213,0.000,0.003,19.536,82.222
30,184.608,83.313,15.497,0.070,0.290,0.208,0.000,0.003,19.407,82.222
31,181.762,83.375,15.465,0.070,0.282,0.203,0.000,0.003,19.131,82.222
32,181.093,83.313,15.575,0.070,0.282,0.198,0.000,0.002,19.090,82.222
33,179.068,83.688,15.481,0.069,0.282,0.193,0.000,0.002,18.923,82.222
34,177.740,84.000,15.402,0.066,0.282,0.188,0.000,0.002,18.825,82.222
35,176.491,84.313,15.371,0.066,0.282,0.184,0.000,0.002,18.736,82.222
36,174.734,84.563,15.418,0.066,0.282,0.181,0.000,0.002,18.592,82.778
37,174.221,84.813,15.387,0.066,0.282,0.176,0.000,0.002,18.578,82.778
