Epoch,Training Loss,Training Accuracy,Time [s],BPR Layer1,BPR Layer2,BPR Layer3,BPR Layer4,BPR Layer5,Test Loss,Test Accuracy,Seed
0,106.699,50.188
1,132.364,50.188,26.635,0.699,0.561,0.211,0.000,0.000,15.715,52.222
2,162.636,50.188,27.165,0.699,0.561,0.211,0.000,0.000,19.309,52.222
3,194.682,50.188,29.868,0.699,0.561,0.211,0.000,0.000,23.113,52.222
4,226.511,50.188,26.712,0.699,0.561,0.211,0.000,0.000,26.892,52.222
5,255.725,50.188,32.757,0.699,0.561,0.211,0.000,0.000,30.360,52.222
6,275.060,52.813,33.024,0.699,0.561,0.211,0.000,0.000,32.655,57.778
7,283.678,49.813,33.024,0.699,0.561,0.211,0.000,0.000,33.678,47.778
8,284.951,49.813,37.647,0.699,0.561,0.211,0.000,0.000,33.829,47.778
9,282.549,49.813,33.180,0.699,0.561,0.211,0.000,0.000,33.543,47.778
10,279.125,49.813,25.134,0.699,0.561,0.211,0.000,0.000,33.136,47.778
11,276.145,59.750,25.041,0.699,0.561,0.211,0.000,0.000,32.782,55.556
12,275.313,74.000,25.103,0.699,0.561,0.211,0.000,0.000,32.682,72.778
13,275.207,73.313,25.562,0.699,0.561,0.211,0.000,0.000,32.668,72.222
14,274.624,59.250,25.025,0.699,0.561,0.211,0.000,0.000,32.599,63.889
15,273.330,50.563,25.072,0.699,0.561,0.211,0.000,0.000,32.443,53.333
16,272.182,50.188,24.963,0.699,0.561,0.211,0.000,0.000,32.304,52.222
17,271.087,50.438,25.026,0.699,0.561,0.211,0.000,0.000,32.169,53.333
18,269.727,51.063,25.182,0.699,0.561,0.211,0.000,0.000,31.999,53.889
19,268.469,52.813,24.979,0.694,0.561,0.211,0.000,0.000,31.836,57.222
20,268.476,59.000,24.542,0.662,0.561,0.211,0.000,0.000,31.820,62.222
21,269.200,69.625,23.963,0.612,0.561,0.211,0.000,0.000,31.886,71.667
22,269.308,73.563,23.073,0.544,0.561,0.211,0.000,0.000,31.878,76.667
23,268.081,75.125,22.167,0.465,0.560,0.211,0.000,0.000,31.714,80.000
24,265.317,75.313,20.995,0.373,0.527,0.211,0.000,0.000,31.366,80.556
25,262.832,75.813,19.949,0.285,0.480,0.211,0.000,0.000,31.038,81.111
26,260.270,76.500,18.995,0.215,0.435,0.211,0.000,0.000,30.697,80.556
27,253.299,76.563,18.230,0.165,0.394,0.211,0.000,0.000,29.805,80.000
28,248.273,76.875,17.840,0.134,0.363,0.211,0.000,0.000,29.148,80.000
29,242.153,77.125,17.589,0.112,0.340,0.211,0.000,0.000,28.329,80.556
30,235.090,77.438,18.184,0.091,0.309,0.211,0.000,0.000,27.399,80.556
31,233.408,78.063,17.105,0.078,0.283,0.211,0.000,0.000,27.081,81.111
32,226.062,78.063,17.105,0.070,0.262,0.211,0.000,0.000,26.086,81.667
33,224.651,78.438,18.902,0.062,0.240,0.211,0.000,0.000,25.796,81.111
34,223.147,78.563,19.761,0.057,0.224,0.211,0.000,0.000,25.487,81.111
35,221.208,78.625,16.746,0.054,0.209,0.211,0.000,0.000,25.140,81.111
36,217.180,78.688,16.668,0.050,0.195,0.206,0.000,0.000,24.543,81.111
37,214.792,78.688,16.793,0.047,0.191,0.197,0.000,0.000,24.142,81.111
38,214.043,78.875,16.590,0.045,0.185,0.192,0.000,0.000,23.919,81.667
39,213.220,78.875,16.621,0.045,0.182,0.186,0.000,0.000,23.690,81.667
40,210.905,79.250,16.558,0.044,0.181,0.179,0.000,0.000,23.293,81.667
41,207.508,79.063,16.511,0.042,0.177,0.172,0.000,0.000,22.749,81.667
42,205.396,79.313,16.558,0.042,0.175,0.166,0.000,0.000,22.371,81.667
43,200.359,79.250,16.543,0.042,0.175,0.159,0.000,0.000,21.676,81.667
44,200.182,79.438,16.543,0.042,0.175,0.152,0.000,0.000,21.560,81.667
45,201.234,79.563,16.512,0.042,0.175,0.149,0.000,0.000,21.572,81.667
46,200.848,79.563,16.496,0.042,0.175,0.147,0.000,0.000,21.436,81.667
47,201.201,79.625,16.512,0.042,0.175,0.144,0.000,0.000,21.406,81.667
48,199.988,79.688,16.574,0.041,0.175,0.140,0.000,0.000,21.202,81.667
49,199.520,79.875,16.558,0.041,0.175,0.137,0.000,0.000,21.089,82.222
50,199.275,80.000,16.543,0.041,0.175,0.134,0.000,0.000,21.006,82.222,1642143460

0,119.118,50.188
1,154.177,50.188,25.322,0.721,0.593,0.195,0.000,0.000,18.305,52.222
2,237.548,50.188,25.510,0.720,0.593,0.195,0.000,0.000,28.203,52.222
3,296.117,49.813,25.432,0.720,0.593,0.195,0.000,0.000,35.156,47.778
4,309.483,49.813,25.322,0.720,0.593,0.195,0.000,0.000,36.743,47.778
5,296.269,49.813,25.338,0.720,0.593,0.195,0.000,0.000,35.174,47.778
6,280.325,49.813,25.354,0.720,0.593,0.195,0.000,0.000,33.281,47.778
7,271.674,50.188,25.385,0.720,0.593,0.195,0.000,0.000,32.254,52.222
8,270.174,50.188,25.291,0.720,0.593,0.195,0.000,0.000,32.076,52.222
9,272.566,50.188,25.384,0.720,0.593,0.195,0.000,0.000,32.359,52.222
10,274.923,50.188,25.369,0.720,0.593,0.195,0.000,0.000,32.639,52.222
11,275.713,72.938,25.384,0.720,0.593,0.195,0.000,0.000,32.732,76.111
12,275.298,59.125,25.415,0.720,0.593,0.195,0.000,0.000,32.682,63.333
13,274.588,50.938,25.416,0.720,0.593,0.195,0.000,0.000,32.596,53.889
14,274.153,50.625,25.635,0.720,0.593,0.195,0.000,0.000,32.543,53.333
15,273.995,51.688,25.713,0.720,0.593,0.195,0.000,0.000,32.522,57.222
16,273.861,54.563,25.369,0.720,0.593,0.195,0.000,0.000,32.502,59.444
17,273.602,60.188,25.338,0.720,0.593,0.195,0.000,0.000,32.465,63.889
18,273.194,65.813,25.416,0.719,0.593,0.195,0.000,0.000,32.408,69.444
19,272.566,69.313,24.947,0.695,0.593,0.195,0.000,0.000,32.322,72.222
20,271.720,71.563,24.416,0.645,0.593,0.195,0.000,0.000,32.206,73.889
21,271.513,74.688,23.510,0.577,0.593,0.195,0.000,0.000,32.163,80.000
22,272.302,73.438,22.542,0.489,0.592,0.195,0.000,0.000,32.234,75.556
23,272.274,73.250,21.183,0.388,0.558,0.195,0.000,0.000,32.201,75.000
24,271.179,74.375,19.901,0.288,0.505,0.195,0.000,0.000,32.020,76.667
25,264.119,76.813,19.026,0.210,0.458,0.195,0.000,0.000,31.126,80.000
